Configuration,ACYC,AFREQ,C0res%,C10res%,C1res%,C2res%,C3res%,C3res%,C6res%,C6res%,C7res%,C7res%,C8res%,C9res%,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2HIT,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE,SLOWDOWN
batch-5-learning-89-regular-2,4.75e+05,1.01,100,0,0.0443,0,0,0,0,0,0,0,0,0,0.951,1.01,4.45e+05,1.9,47.6,0.938,0.748,195,0.000438,0.46,91.3,0.000205,1.88,46.9,62.9,5.85e+04,113,3.4890699743
batch-5-learning-89-regular-2,4.62e+05,1.01,100,0,0.0474,0,0,0,0,0,0,0,0,0,1.07,1.01,4.9e+05,2.14,53.5,1.06,0.745,145,0.000297,0.511,62.7,0.000128,2.12,53,43.4,5.73e+04,73.5,3.37960779191
batch-5-learning-89-regular-2,5.48e+05,1.04,100,0,0.04,0,0,0,0,0,0,0,0,0,1.03,1.04,5.44e+05,2.07,51.7,0.994,0.766,189,0.000347,0.519,77.7,0.000143,1.99,49.7,60.3,6.58e+04,104,3.87191744457
batch-5-learning-89-regular-2,4.96e+05,1.01,100,0,0.033,0,0,0,0,0,0,0,0,0,0.956,1.01,4.71e+05,1.91,47.8,0.948,0.764,217,0.000461,0.518,85.8,0.000182,1.9,47.4,71.4,6.15e+04,105,3.6233262807
batch-5-learning-89-regular-2,4.3e+05,1,100,0,0.0388,0,0,0,0,0,0,0,0,0,1.05,1,4.53e+05,2.11,52.7,1.05,0.778,144,0.000317,0.583,51.6,0.000114,2.11,52.7,42.4,5.38e+04,68.5,3.17511619422
batch-5-learning-89-regular-2,1.75e+05,1.01,77.3,0,18.2,0,0,0,0,0,0,0,0,0,0.882,0.782,1.97e+05,1.76,44.1,1.13,0.753,143,0.000726,0.656,39.2,0.000199,2.26,56.4,39.7,2.79e+04,48,1.6797421216
batch-5-learning-89-regular-2,4.43e+05,1.02,99.7,0,0.331,0,0,0,0,0,0,0,0,0,1.01,1.01,4.42e+05,2.02,50.5,0.997,0.787,224,0.000506,0.61,68.8,0.000156,1.99,49.9,70.5,5.47e+04,83.1,3.25475579228
batch-5-learning-89-regular-1,1.13e+05,0.984,70.5,0,26.8,0,0,0,0,0,0,0,0,0,0.919,0.694,1.49e+05,1.84,45.9,1.32,0.746,107,0.000715,0.69,27.2,0.000182,2.65,66.2,27.2,2.03e+04,33.9,1.27049841364
batch-5-learning-89-regular-1,4.05e+05,1.01,98.9,0,1.12,0,0,0,0,0,0,0,0,0,0.963,0.997,3.91e+05,1.93,48.1,0.965,0.777,255,0.000652,0.612,73.3,0.000187,1.93,48.3,76.9,5.08e+04,86.5,3.11610030761
batch-5-learning-89-regular-1,2.72e+05,1.01,98.7,0,1.25,0,0,0,0,0,0,0,0,0,0.985,0.997,2.69e+05,1.97,49.3,0.989,0.766,141,0.000524,0.51,61.4,0.000228,1.98,49.4,42.3,3.41e+04,74.1,2.11892359882
batch-5-learning-89-regular-1,2.69e+05,1.01,99.9,0,0.0881,0,0,0,0,0,0,0,0,0,1.03,1.01,2.74e+05,2.05,51.3,1.02,0.781,137,0.000501,0.566,50.6,0.000185,2.04,50.9,42.2,3.34e+04,65.4,2.06290041012
batch-5-learning-89-regular-1,3.69e+05,1,100,0,0.0362,0,0,0,0,0,0,0,0,0,1.07,1,3.92e+05,2.13,53.4,1.06,0.777,129,0.000329,0.584,47.5,0.000121,2.13,53.1,39.3,4.59e+04,60.1,2.80132679252
batch-5-learning-89-regular-1,3.67e+05,1.02,97.8,0,2.22,0,0,0,0,0,0,0,0,0,1.02,0.996,3.76e+05,2.04,51,1.02,0.788,193,0.000514,0.613,59.8,0.000159,2.05,51.2,61.3,4.6e+04,70.6,2.83322952919
batch-5-learning-89-regular-1,1.26e+05,1.05,68,0,27.4,0,0,0,0,0,0,0,0,0,0.946,0.711,1.68e+05,1.89,47.3,1.33,0.759,97.2,0.00058,0.681,27.2,0.000162,2.66,66.5,24.7,2.21e+04,35.7,1.40229324242
batch-5-learning-89-regular-1,4.16e+05,1.05,100,0,0.0366,0,0,0,0,0,0,0,0,0,1.06,1.04,4.2e+05,2.11,52.8,1.01,0.762,144,0.000343,0.532,58.9,0.00014,2.02,50.6,48,4.97e+04,82.9,3.03414563256
batch-5-learning-89-regular-1,4.58e+05,1.02,99.9,0,0.0518,0,0,0,0,0,0,0,0,0,1.08,1.01,4.89e+05,2.16,54.1,1.07,0.733,129,0.000264,0.534,52,0.000106,2.13,53.3,41.5,5.64e+04,75.1,3.44513469662
batch-5-learning-89-regular-1,5.62e+05,1.01,99.9,0,0.0564,0,0,0,0,0,0,0,0,0,0.968,1.01,5.39e+05,1.94,48.4,0.958,0.753,223,0.000414,0.45,106,0.000197,1.92,47.9,74.3,6.96e+04,122,4.2305615992
batch-4-learning-34-regular-1,3.63e+05,1.01,96.3,0,3.61,0,0,0,0,0,0,0,0,0,0.945,0.97,3.54e+05,1.89,47.2,0.974,0.8,196,0.000554,0.594,62.4,0.000177,1.95,48.7,63.8,4.68e+04,78.9,2.86495524344
batch-4-learning-34-regular-1,2.4e+05,1.01,85.2,0,14.8,0,0,0,0,0,0,0,0,0,0.88,0.857,2.47e+05,1.76,44,1.03,0.774,161,0.000653,0.604,49.3,0.0002,2.05,51.4,47,3.51e+04,61.2,2.13733201241
batch-4-learning-34-regular-1,5.36e+05,1.01,99.9,0,0.0523,0,0,0,0,0,0,0,0,0,0.973,1.01,5.17e+05,1.95,48.7,0.965,0.764,219,0.000424,0.446,102,0.000198,1.93,48.3,72.6,6.64e+04,121,3.98339892268
batch-4-learning-34-regular-1,1.07e+05,1.05,65.9,0,30.1,0,0,0,0,0,0,0,0,0,0.934,0.689,1.45e+05,1.87,46.7,1.36,0.763,76.6,0.00053,0.635,24.8,0.000171,2.71,67.8,22.7,1.93e+04,32.5,1.17127128373
batch-4-learning-34-regular-1,5.08e+05,1.05,100,0,0.0443,0,0,0,0,0,0,0,0,0,1.03,1.04,4.99e+05,2.05,51.3,0.983,0.8,168,0.000337,0.51,72,0.000144,1.97,49.1,59.4,6.08e+04,95.4,3.6305677364
batch-4-learning-34-regular-1,4.44e+05,1,99.9,0,0.0562,0,0,0,0,0,0,0,0,0,0.987,1,4.37e+05,1.97,49.4,0.986,0.784,151,0.000346,0.488,68.6,0.000157,1.97,49.3,54.7,5.54e+04,88.3,3.31875190432
batch-4-learning-34-regular-1,4.27e+05,1.01,99.9,0,0.0615,0,0,0,0,0,0,0,0,0,0.959,1.01,4.04e+05,1.92,47.9,0.947,0.772,173,0.000428,0.439,83.7,0.000207,1.89,47.4,61.2,5.27e+04,103,3.18186233981
batch-4-learning-34-regular-1,4.09e+05,1.01,99.9,0,0.0546,0,0,0,0,0,0,0,0,0,1.09,1,4.44e+05,2.18,54.6,1.09,0.762,108,0.000242,0.537,44.5,0.0001,2.17,54.3,36.6,5.09e+04,62,3.0342350075
batch-4-learning-34-regular-1,3.79e+05,1.02,99.9,0,0.0544,0,0,0,0,0,0,0,0,0,1.08,1.02,4.01e+05,2.15,53.8,1.06,0.759,117,0.000291,0.495,52.7,0.000132,2.11,52.9,38.8,4.65e+04,65.2,2.78802137366
batch-4-learning-34-regular-1,4.12e+05,1.01,98.6,0,1.37,0,0,0,0,0,0,0,0,0,1.01,1,4.15e+05,2.02,50.4,1.01,0.797,187,0.000451,0.599,61.1,0.000147,2.01,50.4,63.5,5.15e+04,75.1,3.07274108133
batch-1-learning-56-regular-3,2.48e+05,1.01,99.9,0,0.0851,0,0,0,0,0,0,0,0,0,1.12,1.01,2.76e+05,2.23,55.8,1.11,0.725,69.5,0.000252,0.435,35.8,0.00013,2.22,55.5,25.4,3.09e+04,47.9,2.15578889138
batch-1-learning-56-regular-3,3.51e+05,1.02,99.9,0,0.0695,0,0,0,0,0,0,0,0,0,1.16,1.02,4.02e+05,2.33,58.2,1.14,0.741,102,0.000253,0.46,49.1,0.000122,2.29,57.2,37.7,4.32e+04,72.2,2.97510261018
batch-1-learning-56-regular-3,2.46e+05,1.01,98.5,0,1.54,0,0,0,0,0,0,0,0,0,0.956,0.99,2.38e+05,1.91,47.8,0.965,0.765,107,0.000452,0.384,57.3,0.000241,1.93,48.3,39.6,3.11e+04,69.7,2.16973268742
batch-1-learning-56-regular-3,3.21e+05,1.01,100,0,0.0422,0,0,0,0,0,0,0,0,0,0.948,1.01,3e+05,1.9,47.4,0.935,0.754,147,0.00049,0.427,70,0.000233,1.87,46.8,53.2,3.95e+04,80.5,2.7639539029
batch-1-learning-56-regular-3,2.45e+05,1.01,96.8,0,3.21,0,0,0,0,0,0,0,0,0,0.947,0.973,2.38e+05,1.89,47.3,0.973,0.779,156,0.000656,0.588,48,0.000202,1.95,48.6,49.9,3.14e+04,59,2.21147709526
batch-1-learning-56-regular-3,2.58e+05,1.01,99.9,0,0.0957,0,0,0,0,0,0,0,0,0,0.993,1.01,2.54e+05,1.99,49.7,0.987,0.766,120,0.000473,0.444,54.8,0.000216,1.97,49.3,45.1,3.2e+04,64.8,2.28221656238
batch-1-learning-56-regular-3,3.91e+05,1.05,99.9,0,0.0561,0,0,0,0,0,0,0,0,0,1.04,1.04,3.9e+05,2.08,52.1,0.997,0.764,128,0.000329,0.46,58.1,0.000149,1.99,49.9,50.2,4.67e+04,77.2,3.25533080886
batch-1-learning-56-regular-3,8.76e+04,1.05,59.3,0,35.2,0,0,0,0,0,0,0,0,0,0.922,0.62,1.3e+05,1.84,46.1,1.49,0.75,52.5,0.000403,0.576,20.2,0.000155,2.97,74.3,17.8,1.77e+04,29,1.25752130983
batch-1-learning-56-regular-3,1.14e+05,0.981,76.6,0,21.8,0,0,0,0,0,0,0,0,0,0.863,0.751,1.31e+05,1.73,43.1,1.15,0.746,90.6,0.000691,0.585,29.2,0.000223,2.3,57.4,31.7,1.9e+04,36.9,1.36704867207
batch-1-learning-56-regular-3,2.77e+05,1.01,96.4,0,3.6,0,0,0,0,0,0,0,0,0,1.05,0.974,3e+05,2.11,52.7,1.08,0.778,115,0.000383,0.531,42.9,0.000143,2.16,54.1,41.3,3.56e+04,55.5,2.50480773615
batch-1-learning-56-regular-2,2.37e+05,1.05,99.9,0,0.0999,0,0,0,0,0,0,0,0,0,1.16,1.04,2.64e+05,2.32,58,1.11,0.704,72.1,0.000273,0.395,39.6,0.00015,2.22,55.6,26.5,2.84e+04,45.4,1.9817032013
batch-1-learning-56-regular-2,1.01e+05,1.02,71,0,28.1,0,0,0,0,0,0,0,0,0,0.898,0.722,1.26e+05,1.8,44.9,1.24,0.73,77,0.000612,0.574,25.7,0.000204,2.49,62.2,25.9,1.75e+04,33,1.23118003716
batch-1-learning-56-regular-2,2.74e+05,1.01,99.9,0,0.0785,0,0,0,0,0,0,0,0,0,1,1.01,2.72e+05,2.01,50.2,0.995,0.73,115,0.000423,0.414,57.2,0.00021,1.99,49.7,40.6,3.39e+04,66.9,2.32776691229
batch-1-learning-56-regular-2,1.89e+05,1.03,89.1,0,10.4,0,0,0,0,0,0,0,0,0,0.992,0.921,2.03e+05,1.98,49.6,1.08,0.777,105,0.000518,0.576,33.9,0.000167,2.15,53.8,36.7,2.56e+04,44.4,1.77512161854
batch-1-learning-56-regular-2,3.02e+05,1.01,99.9,0,0.0586,0,0,0,0,0,0,0,0,0,1.08,1.01,3.23e+05,2.17,54.1,1.07,0.782,82.2,0.000255,0.491,37.9,0.000117,2.14,53.5,29.6,3.73e+04,50.6,2.56991302411
batch-1-learning-56-regular-2,2.86e+05,1.01,98.7,0,1.12,0,0,0,0,0,0,0,0,0,1.01,0.998,2.9e+05,2.02,50.6,1.01,0.782,150,0.000519,0.577,47.9,0.000165,2.03,50.7,51.9,3.58e+04,60.9,2.48551024274
batch-1-learning-56-regular-2,2.31e+05,1.05,99.9,0,0.0993,0,0,0,0,0,0,0,0,0,1.09,1.04,2.42e+05,2.18,54.5,1.04,0.762,98.3,0.000407,0.475,42.7,0.000177,2.09,52.2,37.8,2.77e+04,54.8,1.94939941855
batch-1-learning-56-regular-2,7.18e+04,1.05,54.6,0,39.4,0,0,0,0,0,0,0,0,0,0.903,0.571,1.14e+05,1.81,45.2,1.58,0.709,47.8,0.000421,0.522,20.8,0.000183,3.17,79.1,16.2,1.57e+04,25.5,1.10721441301
batch-1-learning-56-regular-2,2.76e+05,1.01,99.9,0,0.0793,0,0,0,0,0,0,0,0,0,0.934,1.01,2.56e+05,1.87,46.7,0.927,0.751,119,0.000466,0.379,63.9,0.00025,1.85,46.3,44.4,3.42e+04,78,2.34146126627
batch-1-learning-56-regular-2,2.81e+05,1.01,99.9,0,0.0801,0,0,0,0,0,0,0,0,0,1.03,1.01,2.89e+05,2.07,51.7,1.03,0.756,99,0.000343,0.446,47.9,0.000166,2.05,51.3,39.2,3.49e+04,66.3,2.39657425822
batch-1-learning-56-regular-1,2.71e+05,1.01,99.9,0,0.0831,0,0,0,0,0,0,0,0,0,1.01,1.01,2.73e+05,2.03,50.7,1.01,0.752,106,0.000389,0.414,54,0.000198,2.01,50.3,41.3,3.36e+04,66.1,2.25736938406
batch-1-learning-56-regular-1,2.66e+05,1.01,99.3,0,0.723,0,0,0,0,0,0,0,0,0,1.01,1,2.68e+05,2.02,50.5,1.01,0.788,135,0.000502,0.57,44.9,0.000167,2.01,50.3,44,3.32e+04,55.4,2.21568168318
batch-1-learning-56-regular-1,1.23e+05,1.03,72.6,0,25.5,0,0,0,0,0,0,0,0,0,0.895,0.748,1.48e+05,1.79,44.8,1.2,0.744,81.5,0.000552,0.547,29.5,0.0002,2.39,59.8,28.4,2.06e+04,36.2,1.40818409907
batch-1-learning-56-regular-1,2.27e+05,1.05,99.9,0,0.104,0,0,0,0,0,0,0,0,0,1.17,1.04,2.55e+05,2.34,58.5,1.12,0.724,70.9,0.000278,0.405,37.7,0.000148,2.24,56.1,25.8,2.72e+04,45.7,1.86680786968
batch-1-learning-56-regular-1,2.33e+05,1.01,99.9,0,0.0867,0,0,0,0,0,0,0,0,0,1.01,1.01,2.33e+05,2.02,50.5,1,0.772,110,0.000474,0.49,46.3,0.000199,2,50,38.5,2.88e+04,59.6,1.97468782448
batch-1-learning-56-regular-1,2.89e+05,1.01,99.9,0,0.0551,0,0,0,0,0,0,0,0,0,0.975,1.01,2.8e+05,1.95,48.8,0.969,0.728,117,0.000419,0.378,63,0.000225,1.94,48.4,44.1,3.59e+04,82.1,2.38008791084
batch-1-learning-56-regular-1,1.51e+05,0.998,84.3,0,14.6,0,0,0,0,0,0,0,0,0,0.978,0.841,1.75e+05,1.96,48.9,1.16,0.761,80.6,0.00046,0.568,27.5,0.000157,2.32,58.1,27.4,2.24e+04,36.1,1.52041200807
batch-1-learning-56-regular-1,1.09e+05,1.05,65.6,0,29.8,0,0,0,0,0,0,0,0,0,0.929,0.685,1.48e+05,1.86,46.5,1.36,0.771,66.9,0.000453,0.527,29.2,0.000198,2.71,67.8,23.3,1.99e+04,34.3,1.36830401494
batch-1-learning-56-regular-1,2.99e+05,1.01,99.9,0,0.0677,0,0,0,0,0,0,0,0,0,1.12,1.01,3.32e+05,2.24,55.9,1.11,0.737,81.6,0.000246,0.47,37.8,0.000114,2.22,55.6,31.4,3.71e+04,54.8,2.45341284874
batch-1-learning-56-regular-1,2.75e+05,1.05,99.9,0,0.0711,0,0,0,0,0,0,0,0,0,1.03,1.04,2.7e+05,2.05,51.3,0.982,0.783,112,0.000413,0.463,52.4,0.000194,1.96,49.1,44.1,3.29e+04,66.5,2.17759083259
batch-2-learning-45-regular-3,3.13e+05,1,99.9,0,0.0644,0,0,0,0,0,0,0,0,0,1.01,1,3.16e+05,2.02,50.5,1.01,0.76,116,0.000367,0.467,52.4,0.000166,2.01,50.3,42.8,3.9e+04,69.7,2.5944703137
batch-2-learning-45-regular-3,2.87e+05,1.01,97.2,0,2.84,0,0,0,0,0,0,0,0,0,1,0.983,2.93e+05,2.01,50.2,1.02,0.791,130,0.000442,0.563,45.3,0.000155,2.04,51.1,44.5,3.65e+04,57.4,2.40906505823
batch-2-learning-45-regular-3,4.38e+05,1.05,100,0,0.0469,0,0,0,0,0,0,0,0,0,1.04,1.04,4.34e+05,2.07,51.8,0.991,0.778,139,0.000319,0.475,61.7,0.000142,1.98,49.6,50.8,5.24e+04,84.5,3.41553168366
batch-2-learning-45-regular-3,3.4e+05,1.02,99.9,0,0.0548,0,0,0,0,0,0,0,0,0,0.955,1.01,3.2e+05,1.91,47.7,0.941,0.764,163,0.00051,0.453,73.6,0.00023,1.88,47,53.4,4.19e+04,83.6,2.77446440688
batch-2-learning-45-regular-3,3.18e+05,1.01,99.9,0,0.073,0,0,0,0,0,0,0,0,0,1.09,1.01,3.42e+05,2.18,54.6,1.08,0.743,92.3,0.00027,0.477,43.6,0.000127,2.15,53.8,32.8,3.92e+04,55.6,2.56494764221
batch-2-learning-45-regular-3,1.35e+05,1.02,80.1,0,18,0,0,0,0,0,0,0,0,0,0.87,0.816,1.44e+05,1.74,43.5,1.07,0.755,107,0.000745,0.599,32.8,0.000228,2.13,53.3,34,2.07e+04,39.6,1.37841295914
batch-2-learning-45-regular-3,3.64e+05,1,99.9,0,0.0678,0,0,0,0,0,0,0,0,0,1.07,1,3.9e+05,2.14,53.6,1.07,0.774,99.5,0.000255,0.498,44.3,0.000114,2.14,53.5,36.7,4.54e+04,58,2.96320336001
batch-2-learning-45-regular-3,2.46e+05,1.01,99.9,0,0.0794,0,0,0,0,0,0,0,0,0,0.976,1.01,2.39e+05,1.95,48.8,0.971,0.75,108,0.000451,0.408,56.2,0.000235,1.94,48.5,37.6,3.06e+04,71.5,2.04391118115
batch-2-learning-45-regular-3,9.74e+04,1.05,62.7,0,33.1,0,0,0,0,0,0,0,0,0,0.921,0.655,1.37e+05,1.84,46.1,1.41,0.757,58.3,0.000426,0.576,22,0.000161,2.81,70.3,19.6,1.86e+04,30.2,1.22868628527
batch-2-learning-45-regular-3,2.36e+05,1.01,86.9,0,13,0,0,0,0,0,0,0,0,0,1,0.875,2.7e+05,2.01,50.1,1.15,0.752,155,0.000573,0.591,46.3,0.000171,2.29,57.3,48.7,3.37e+04,59.5,2.21611187509
batch-1-learning-56-regular-5,3.05e+05,1.01,99.9,0,0.0781,0,0,0,0,0,0,0,0,0,0.958,1,2.91e+05,1.92,47.9,0.954,0.773,140,0.000482,0.457,63,0.000216,1.91,47.7,49.6,3.8e+04,77.6,2.56131744497
batch-1-learning-56-regular-5,9.23e+04,1.05,61.5,0,31.7,0,0,0,0,0,0,0,0,0,0.915,0.642,1.31e+05,1.83,45.7,1.42,0.757,52.1,0.000397,0.565,20.4,0.000155,2.85,71.2,18.4,1.8e+04,29.1,1.26939450361
batch-1-learning-56-regular-5,2.76e+05,1.03,99.9,0,0.0864,0,0,0,0,0,0,0,0,0,1.17,1.03,3.13e+05,2.34,58.4,1.13,0.69,80.2,0.000256,0.399,42.8,0.000137,2.27,56.7,28.5,3.34e+04,55.3,2.27361887548
batch-1-learning-56-regular-5,1.98e+05,1.02,79.6,0,16.4,0,0,0,0,0,0,0,0,0,0.84,0.812,2.05e+05,1.68,42,1.03,0.748,134,0.000654,0.565,44.2,0.000215,2.07,51.7,45.5,3.06e+04,55.6,2.09018926312
batch-1-learning-56-regular-5,2.39e+05,1.01,99.9,0,0.0865,0,0,0,0,0,0,0,0,0,1.1,1.01,2.6e+05,2.2,55,1.09,0.779,77.2,0.000297,0.523,32.9,0.000127,2.17,54.3,28.8,2.95e+04,44.7,2.00662194717
batch-1-learning-56-regular-5,2.23e+05,1.02,99.9,0,0.115,0,0,0,0,0,0,0,0,0,1,1.02,2.19e+05,2,50,0.984,0.752,93.9,0.000429,0.404,49.4,0.000226,1.97,49.2,36,2.74e+04,65.1,1.87660952543
batch-1-learning-56-regular-5,2.33e+05,1.02,99.9,0,0.121,0,0,0,0,0,0,0,0,0,0.966,1.01,2.22e+05,1.93,48.3,0.953,0.774,130,0.000587,0.459,57.8,0.00026,1.91,47.6,45.4,2.88e+04,65.6,1.94805615636
batch-1-learning-56-regular-5,2.96e+05,1.05,99.9,0,0.0782,0,0,0,0,0,0,0,0,0,1.05,1.04,2.98e+05,2.1,52.6,1.01,0.766,113,0.000379,0.473,48.6,0.000163,2.01,50.3,44.7,3.54e+04,65.1,2.36999562626
batch-1-learning-56-regular-5,2.51e+05,1.01,96.8,0,3.22,0,0,0,0,0,0,0,0,0,1.01,0.98,2.58e+05,2.01,50.3,1.03,0.784,120,0.000465,0.553,42,0.000163,2.05,51.3,40.2,3.2e+04,51.2,2.19698694813
batch-1-learning-56-regular-5,2.72e+05,1.01,90,0,9.65,0,0,0,0,0,0,0,0,0,0.973,0.906,2.92e+05,1.95,48.7,1.07,0.779,153,0.000522,0.542,51,0.000175,2.15,53.7,54.5,3.75e+04,69.1,2.54264535698
batch-1-learning-56-regular-4,2.33e+05,1.05,99.9,0,0.0838,0,0,0,0,0,0,0,0,0,1.13,1.04,2.51e+05,2.25,56.3,1.08,0.755,78.7,0.000313,0.455,37.5,0.000149,2.15,53.9,31.1,2.79e+04,54.1,1.86388820417
batch-1-learning-56-regular-4,2.77e+05,1.01,99.9,0,0.0788,0,0,0,0,0,0,0,0,0,0.969,1.01,2.67e+05,1.94,48.4,0.961,0.753,111,0.000417,0.398,59.1,0.000222,1.92,48.1,41.4,3.44e+04,78.7,2.30418623682
batch-1-learning-56-regular-4,3.75e+05,1.02,95.3,0,3.74,0,0,0,0,0,0,0,0,0,0.979,0.97,3.79e+05,1.96,48.9,1.01,0.768,231,0.00061,0.572,69.3,0.000183,2.02,50.4,74.7,4.84e+04,88,3.21246580484
batch-1-learning-56-regular-4,2.06e+05,1,96.4,0,3.58,0,0,0,0,0,0,0,0,0,1.03,0.965,2.2e+05,2.06,51.6,1.07,0.789,98.1,0.000445,0.535,37.4,0.00017,2.14,53.5,38.4,2.67e+04,45.3,1.821232032
batch-1-learning-56-regular-4,8.14e+04,1.05,58,0,36.3,0,0,0,0,0,0,0,0,0,0.917,0.606,1.23e+05,1.83,45.8,1.51,0.744,50,0.000406,0.566,19.4,0.000158,3.03,75.6,17.3,1.68e+04,28.1,1.11713914684
batch-1-learning-56-regular-4,3.12e+05,1,99.9,0,0.0904,0,0,0,0,0,0,0,0,0,0.939,1,2.91e+05,1.88,46.9,0.935,0.758,146,0.000501,0.461,63.8,0.000219,1.87,46.8,48,3.88e+04,74.8,2.5867546642
batch-1-learning-56-regular-4,2.48e+05,1.01,99.9,0,0.0521,0,0,0,0,0,0,0,0,0,1.09,1.01,2.7e+05,2.19,54.7,1.09,0.766,74.8,0.000277,0.489,34.4,0.000127,2.18,54.4,28.5,3.08e+04,49,2.05797989424
batch-1-learning-56-regular-4,2.68e+05,1.05,99.9,0,0.0751,0,0,0,0,0,0,0,0,0,1.15,1.04,2.94e+05,2.29,57.3,1.1,0.727,68.6,0.000233,0.429,34.9,0.000119,2.19,54.8,24.6,3.21e+04,47.3,2.13964482029
batch-1-learning-56-regular-4,1.04e+05,1.03,67,0,26.5,0,0,0,0,0,0,0,0,0,0.902,0.691,1.36e+05,1.8,45.1,1.31,0.741,76,0.00056,0.593,24.1,0.000177,2.61,65.3,26.1,1.88e+04,34.3,1.30336363764
batch-1-learning-56-regular-4,2.9e+05,1.01,99.9,0,0.0708,0,0,0,0,0,0,0,0,0,1,1.01,2.88e+05,2,50,0.994,0.765,112,0.00039,0.465,49.9,0.000173,1.99,49.7,40.5,3.6e+04,67.3,2.38077139483
batch-2-learning-45-regular-4,3.29e+05,1.01,99.9,0,0.0576,0,0,0,0,0,0,0,0,0,1.06,1.01,3.45e+05,2.12,52.9,1.05,0.777,92.7,0.000269,0.493,42.2,0.000122,2.1,52.4,35.9,4.07e+04,61.5,2.75594882166
batch-2-learning-45-regular-4,2.85e+05,1.01,99.9,0,0.0617,0,0,0,0,0,0,0,0,0,0.993,1.01,2.81e+05,1.99,49.7,0.984,0.799,135,0.00048,0.53,52.3,0.000186,1.97,49.2,48.7,3.53e+04,69.4,2.41859264249
batch-2-learning-45-regular-4,2.28e+05,1.02,95.3,0,4.67,0,0,0,0,0,0,0,0,0,1.09,0.969,2.55e+05,2.17,54.3,1.12,0.77,112,0.000437,0.566,38.1,0.000149,2.24,56.1,41.1,2.94e+04,48.6,2.02085814777
batch-2-learning-45-regular-4,1.21e+05,1.01,67.1,0,29.4,0,0,0,0,0,0,0,0,0,0.877,0.678,1.57e+05,1.75,43.9,1.29,0.747,85.2,0.000544,0.563,30.4,0.000194,2.59,64.7,28.5,2.23e+04,38.2,1.56581666886
batch-2-learning-45-regular-4,2.19e+05,1.01,99.9,0,0.0987,0,0,0,0,0,0,0,0,0,1.16,1.01,2.5e+05,2.32,58,1.15,0.793,71.6,0.000286,0.541,29.5,0.000118,2.29,57.3,27,2.7e+04,42.3,1.84193254679
batch-2-learning-45-regular-4,1.49e+05,1.01,82.9,0,16.4,0,0,0,0,0,0,0,0,0,1.04,0.84,1.85e+05,2.07,51.8,1.23,0.785,82.6,0.000448,0.576,28.3,0.000154,2.47,61.7,29.7,2.22e+04,37.6,1.61175647278
batch-2-learning-45-regular-4,2.6e+05,1.01,99.9,0,0.0863,0,0,0,0,0,0,0,0,0,1.07,1.01,2.78e+05,2.15,53.7,1.07,0.771,92.6,0.000334,0.515,39,0.00014,2.13,53.3,34.4,3.23e+04,56.2,2.20254543088
batch-2-learning-45-regular-4,8.87e+04,1.05,60.8,0,34.3,0,0,0,0,0,0,0,0,0,0.93,0.635,1.3e+05,1.86,46.5,1.47,0.759,57.4,0.000442,0.596,20.9,0.000161,2.93,73.3,18.7,1.75e+04,28.3,1.20837985341
batch-2-learning-45-regular-4,4.1e+05,1,99.9,0,0.055,0,0,0,0,0,0,0,0,0,0.931,1,3.82e+05,1.86,46.5,0.931,0.763,165,0.000432,0.432,79.9,0.000209,1.86,46.6,60.2,5.13e+04,95.6,3.48304846497
batch-2-learning-45-regular-4,2.89e+05,1.01,99.9,0,0.0886,0,0,0,0,0,0,0,0,0,0.979,1.01,2.8e+05,1.96,49,0.969,0.751,112,0.000401,0.388,60.1,0.000215,1.94,48.4,40.6,3.57e+04,80.5,2.47881133605
batch-4-learning-78-regular-4,3.11e+05,1.01,94.4,0,5.64,0,0,0,0,0,0,0,0,0,0.989,0.949,3.24e+05,1.98,49.4,1.04,0.77,189,0.000583,0.593,57.3,0.000177,2.08,52.1,56.3,4.1e+04,69.4,2.61513201143
batch-4-learning-78-regular-4,4.15e+05,1.05,100,0,0.0488,0,0,0,0,0,0,0,0,0,1.04,1.04,4.13e+05,2.08,51.9,0.995,0.782,174,0.00042,0.52,68.2,0.000165,1.99,49.7,61.2,4.97e+04,84.9,3.14264090961
batch-4-learning-78-regular-4,4.47e+05,1.02,97.1,0,2.9,0,0,0,0,0,0,0,0,0,1.04,0.987,4.71e+05,2.08,52,1.05,0.801,182,0.000385,0.599,60.4,0.000128,2.11,52.7,62.2,5.66e+04,83,3.54936429795
batch-4-learning-78-regular-4,3.07e+05,1.01,99.9,0,0.0582,0,0,0,0,0,0,0,0,0,1.1,1,3.38e+05,2.21,55.2,1.1,0.792,101,0.0003,0.584,37.2,0.00011,2.2,55,32.6,3.83e+04,50.2,2.40840254835
batch-4-learning-78-regular-4,3.68e+05,1,99.9,0,0.0506,0,0,0,0,0,0,0,0,0,0.952,1,3.49e+05,1.9,47.6,0.948,0.786,181,0.000518,0.497,78.2,0.000224,1.9,47.4,57.1,4.58e+04,88.1,2.93295621723
batch-4-learning-78-regular-4,3.54e+05,1,100,0,0.0486,0,0,0,0,0,0,0,0,0,1.07,1,3.78e+05,2.14,53.6,1.07,0.762,110,0.00029,0.504,49.2,0.00013,2.14,53.4,34.7,4.42e+04,61.1,2.78594062274
