Configuration,ACYC,AFREQ,C0res%,C10res%,C1res%,C2res%,C3res%,C3res%,C6res%,C6res%,C7res%,C7res%,C8res%,C9res%,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2HIT,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE,SLOWDOWN
batch-3-learning-89-regular-1,1.36e+05,0.897,80.2,0,19.6,0,0,0,0,0,0,0,0,0,0.607,0.719,1.15e+05,1.21,30.3,0.844,0.743,127,0.0011,0.444,56.1,0.000488,1.69,42.2,50.3,2.37e+04,61.3,1.54874615996
batch-3-learning-89-regular-1,1.63e+05,0.997,94.6,0,5.02,0,0,0,0,0,0,0,0,0,0.919,0.943,1.59e+05,1.84,46,0.975,0.774,102,0.000645,0.466,43.2,0.000273,1.95,48.7,45.1,2.16e+04,55.3,1.425730209
batch-3-learning-89-regular-1,1.3e+05,0.992,80.6,0,16.7,0,0,0,0,0,0,0,0,0,0.689,0.799,1.12e+05,1.38,34.4,0.862,0.754,137,0.00122,0.563,42.9,0.000382,1.72,43.1,52,2.04e+04,49.4,1.3770676893
batch-3-learning-89-regular-1,1.15e+05,1.02,74.5,0,25.4,0,0,0,0,0,0,0,0,0,1.04,0.759,1.58e+05,2.08,51.9,1.37,0.818,60,0.00038,0.576,23.8,0.000151,2.74,68.4,28.5,1.9e+04,36.1,1.23573214627
batch-3-learning-89-regular-3,1.34e+05,1.01,89.4,0,10.6,0,0,0,0,0,0,0,0,0,1.1,0.906,1.63e+05,2.2,55,1.21,0.723,56.9,0.00035,0.45,28.7,0.000177,2.43,60.7,26.8,1.84e+04,41.1,1.19116642416
batch-3-learning-89-regular-3,2.21e+05,1.01,80.6,0,18.2,0,0,0,0,0,0,0,0,0,0.71,0.815,1.92e+05,1.42,35.5,0.87,0.749,226,0.00118,0.546,70.5,0.000367,1.74,43.5,85,3.39e+04,82.5,2.20132613989
batch-3-learning-89-regular-3,1.32e+05,1.05,87.4,0,12.4,0,0,0,0,0,0,0,0,0,1.09,0.913,1.58e+05,2.18,54.4,1.19,0.71,53.5,0.00034,0.457,26.6,0.000169,2.38,59.6,26,1.81e+04,41.2,1.2160095088
batch-3-learning-89-regular-3,1.41e+05,0.994,85.3,0,14.6,0,0,0,0,0,0,0,0,0,0.804,0.848,1.34e+05,1.61,40.2,0.948,0.752,102,0.000762,0.443,46.7,0.000349,1.9,47.4,44.5,2.08e+04,55.6,1.39890319978
batch-3-learning-89-regular-3,1.42e+05,1.05,92,0,7.96,0,0,0,0,0,0,0,0,0,1.11,0.962,1.64e+05,2.22,55.6,1.16,0.691,62.1,0.000378,0.442,31.9,0.000194,2.31,57.8,29.3,1.85e+04,44.8,1.20553677799
batch-3-learning-89-regular-3,1.11e+05,1.01,74.9,0,25,0,0,0,0,0,0,0,0,0,1.05,0.76,1.53e+05,2.09,52.3,1.38,0.671,55.4,0.000363,0.423,29.2,0.000191,2.75,68.9,25,1.82e+04,40.2,1.17613984539
batch-3-learning-89-regular-3,1.08e+05,0.995,73.4,0,25.6,0,0,0,0,0,0,0,0,0,0.752,0.73,1.12e+05,1.5,37.6,1.03,0.724,73.4,0.000657,0.433,37.6,0.000337,2.06,51.5,31.9,1.86e+04,47.3,1.27051379445
batch-3-learning-89-regular-3,1.13e+05,1.05,77,0,22.5,0,0,0,0,0,0,0,0,0,0.972,0.805,1.37e+05,1.94,48.6,1.21,0.7,58.3,0.000426,0.482,26.6,0.000194,2.42,60.4,26.1,1.76e+04,43.1,1.19951893044
batch-3-learning-89-regular-3,1.52e+05,1.03,91.5,0,8.5,0,0,0,0,0,0,0,0,0,0.99,0.946,1.59e+05,1.98,49.5,1.05,0.782,93.6,0.000589,0.527,36.9,0.000232,2.09,52.3,39.8,2.01e+04,52.1,1.30543694966
batch-3-learning-89-regular-3,7.9e+04,1.01,54.6,0,41,0,0,0,0,0,0,0,0,0,0.584,0.552,8.34e+04,1.17,29.2,1.06,0.621,65,0.000779,0.378,36.9,0.000443,2.11,52.8,29.7,1.79e+04,46.4,1.20892889414
batch-3-learning-89-regular-3,9.8e+04,1.02,70.6,0,28.6,0,0,0,0,0,0,0,0,0,0.989,0.717,1.35e+05,1.98,49.4,1.38,0.75,51.6,0.000382,0.544,22,0.000163,2.76,68.9,24.3,1.71e+04,31.5,1.17198492691
batch-3-learning-89-regular-3,1.52e+05,0.99,85.5,0,13.6,0,0,0,0,0,0,0,0,0,0.649,0.846,1.17e+05,1.3,32.4,0.767,0.738,145,0.00124,0.466,57.1,0.000489,1.53,38.3,56,2.25e+04,62.9,1.48606225693
batch-3-learning-89-regular-3,1.72e+05,0.995,99.9,0,0.11,0,0,0,0,0,0,0,0,0,1.07,0.994,1.85e+05,2.13,53.3,1.07,0.741,69.8,0.000378,0.406,36.9,0.0002,2.14,53.6,32.4,2.17e+04,55.4,1.44086596359
batch-3-learning-89-regular-3,1.64e+05,0.996,99.8,0,0.19,0,0,0,0,0,0,0,0,0,1.18,0.994,1.94e+05,2.36,58.9,1.19,0.686,56,0.000289,0.426,29.5,0.000152,2.37,59.3,29.7,2.06e+04,41.5,1.35554213565
batch-3-learning-89-regular-3,1.03e+05,1.03,64.9,0,34.7,0,0,0,0,0,0,0,0,0,0.612,0.671,9.38e+04,1.22,30.6,0.911,0.693,76.1,0.000811,0.407,38.8,0.000414,1.82,45.5,32.5,1.92e+04,59.8,1.26426519983
batch-3-learning-89-regular-2,1.53e+05,0.997,93.6,0,6.36,0,0,0,0,0,0,0,0,0,0.934,0.934,1.53e+05,1.87,46.7,1,0.754,94.1,0.000616,0.452,43.5,0.000285,2,50,41.8,2.04e+04,52.9,1.36895979735
batch-3-learning-89-regular-2,1.44e+05,1.02,90.9,0,8.8,0,0,0,0,0,0,0,0,0,1.08,0.929,1.67e+05,2.16,53.9,1.16,0.72,60,0.00036,0.48,28.4,0.00017,2.32,58,28.9,1.93e+04,44.5,1.31531900304
batch-3-learning-89-regular-2,1.06e+05,1.03,72.3,0,26.1,0,0,0,0,0,0,0,0,0,1.04,0.744,1.49e+05,2.09,52.1,1.4,0.713,54.5,0.000365,0.522,24.1,0.000161,2.8,70.1,25,1.79e+04,32.8,1.30658784497
batch-3-learning-89-regular-2,1.73e+05,1.03,99.9,0,0.087,0,0,0,0,0,0,0,0,0,1.12,1.03,1.87e+05,2.23,55.8,1.08,0.713,64.9,0.000346,0.348,37.2,0.000199,2.17,54.2,32.2,2.11e+04,53.9,1.37710862722
batch-3-learning-89-regular-2,1.31e+05,1.05,87.3,0,12.7,0,0,0,0,0,0,0,0,0,1.12,0.912,1.62e+05,2.25,56.1,1.23,0.66,54.6,0.000337,0.444,27.3,0.000169,2.46,61.6,25.6,1.8e+04,40.3,1.21393547536
batch-3-learning-89-regular-2,9.83e+04,1.05,62.5,0,35.5,0,0,0,0,0,0,0,0,0,0.717,0.653,1.08e+05,1.43,35.9,1.1,0.712,73.3,0.000679,0.427,38.8,0.000359,2.2,54.9,33.8,1.88e+04,51.4,1.30054171907
batch-3-learning-89-regular-2,1.17e+05,1.01,75.8,0,24,0,0,0,0,0,0,0,0,0,0.785,0.769,1.2e+05,1.57,39.2,1.02,0.738,79.2,0.000662,0.427,38.3,0.00032,2.04,51,34.5,1.9e+04,49.1,1.25703100769
batch-3-learning-89-regular-2,1.72e+05,1.04,99.8,0,0.188,0,0,0,0,0,0,0,0,0,1.22,1.04,2.04e+05,2.44,61.1,1.18,0.737,56.2,0.000276,0.435,29.4,0.000144,2.36,59,30.4,2.08e+04,42.9,1.38803498928
batch-3-learning-89-regular-2,1.22e+05,1,77.1,0,22.5,0,0,0,0,0,0,0,0,0,0.804,0.773,1.27e+05,1.61,40.2,1.04,0.695,84,0.000661,0.44,40.5,0.000319,2.08,52,37.4,1.97e+04,52,1.29676109718
batch-3-learning-89-regular-2,1.36e+05,1.05,86.7,0,13.3,0,0,0,0,0,0,0,0,0,1.13,0.906,1.69e+05,2.26,56.5,1.25,0.696,51.2,0.000303,0.416,27.4,0.000162,2.49,62.4,25.8,1.87e+04,42.4,1.27879233531
batch-3-learning-89-regular-2,1.39e+05,0.99,77.2,0,19.8,0,0,0,0,0,0,0,0,0,0.687,0.764,1.25e+05,1.37,34.3,0.899,0.75,143,0.00115,0.563,45.2,0.000362,1.8,44.9,54.3,2.27e+04,54.2,1.50529113099
batch-3-learning-89-regular-2,1.57e+05,0.992,85.4,0,14.6,0,0,0,0,0,0,0,0,0,0.653,0.848,1.21e+05,1.31,32.7,0.771,0.752,142,0.00117,0.468,58,0.00048,1.54,38.5,57.3,2.31e+04,64.5,1.57487367094
batch-3-learning-89-regular-2,1.08e+05,0.986,75.2,0,22.2,0,0,0,0,0,0,0,0,0,0.961,0.741,1.39e+05,1.92,48,1.3,0.717,50.3,0.000361,0.457,24.7,0.000177,2.59,64.8,25.1,1.82e+04,39.9,1.24450312949
batch-3-learning-89-regular-2,1.15e+05,1.05,77.2,0,22.8,0,0,0,0,0,0,0,0,0,0.963,0.806,1.37e+05,1.93,48.1,1.19,0.665,59.2,0.000431,0.457,28.7,0.000209,2.39,59.7,26.7,1.78e+04,43.9,1.23951286698
batch-3-learning-89-regular-2,1.2e+05,0.998,74.3,0,24.2,0,0,0,0,0,0,0,0,0,0.566,0.742,9.13e+04,1.13,28.3,0.763,0.701,94.1,0.00103,0.408,45.9,0.000503,1.53,38.2,38.2,2.02e+04,63,1.37851534157
batch-5-learning-89-regular-3,2.13e+05,1.01,82.5,0,16.2,0,0,0,0,0,0,0,0,0,0.652,0.83,1.68e+05,1.3,32.6,0.786,0.747,203,0.00121,0.508,79.7,0.000475,1.57,39.3,76.8,3.21e+04,86,1.63300959982
batch-5-learning-89-regular-3,1.95e+05,1,90.2,0,8.66,0,0,0,0,0,0,0,0,0,1.08,0.902,2.34e+05,2.17,54.1,1.2,0.738,95,0.000406,0.545,40.2,0.000172,2.4,60,42.6,2.71e+04,57.9,1.33291188447
batch-5-learning-89-regular-3,2.4e+05,1,99.9,0,0.13,0,0,0,0,0,0,0,0,0,1.09,1,2.6e+05,2.18,54.4,1.08,0.755,112,0.000431,0.483,53.2,0.000205,2.17,54.2,48.3,2.99e+04,72.2,1.49222249928
batch-5-learning-89-regular-3,1.63e+05,1.02,72.5,0,27,0,0,0,0,0,0,0,0,0,0.578,0.737,1.28e+05,1.16,28.9,0.784,0.711,136,0.00106,0.487,58.2,0.000456,1.57,39.2,54.9,2.76e+04,84.8,1.38034586158
batch-5-learning-89-regular-3,1.57e+05,1.02,73.5,0,25.7,0,0,0,0,0,0,0,0,0,0.86,0.751,1.79e+05,1.72,43,1.14,0.74,116,0.000645,0.523,49.2,0.000275,2.29,57.2,49.8,2.61e+04,63.9,1.34412110245
batch-5-learning-89-regular-3,1.72e+05,1.01,79.8,0,19.8,0,0,0,0,0,0,0,0,0,0.871,0.807,1.85e+05,1.74,43.5,1.08,0.746,135,0.00073,0.509,55.6,0.0003,2.16,53.9,56.3,2.66e+04,66.7,1.36171261323
batch-5-learning-89-regular-3,1.77e+05,1,81.8,0,17,0,0,0,0,0,0,0,0,0,0.987,0.819,2.13e+05,1.97,49.3,1.21,0.745,109,0.000511,0.563,42.5,0.0002,2.41,60.3,46.2,2.7e+04,61.9,1.35901239921
batch-5-learning-89-regular-3,2.46e+05,1.01,99.9,0,0.122,0,0,0,0,0,0,0,0,0,1.18,1.01,2.87e+05,2.36,59.1,1.17,0.771,97.7,0.00034,0.535,42.8,0.000149,2.34,58.4,46.8,3.04e+04,59.9,1.52527959491
batch-5-learning-89-regular-3,1.53e+05,0.996,76.5,0,22.1,0,0,0,0,0,0,0,0,0,0.973,0.762,1.95e+05,1.95,48.7,1.28,0.725,87.8,0.00045,0.539,37.2,0.000191,2.55,63.9,39.7,2.5e+04,53.7,1.25619618411
batch-5-learning-89-regular-3,1.39e+05,1.01,75,0,24.5,0,0,0,0,0,0,0,0,0,1.06,0.761,1.94e+05,2.12,53,1.39,0.685,84.4,0.000434,0.603,31.2,0.000161,2.79,69.7,40.2,2.29e+04,41.7,1.18019061437
batch-5-learning-89-regular-3,2.26e+05,1.05,95.2,0,4.76,0,0,0,0,0,0,0,0,0,1.06,0.995,2.41e+05,2.12,53.1,1.07,0.791,122,0.000507,0.564,49.5,0.000205,2.14,53.4,49.8,2.83e+04,67.2,1.40210476434
batch-5-learning-89-regular-3,1.45e+05,0.998,69.9,0,27.8,0,0,0,0,0,0,0,0,0,0.718,0.698,1.49e+05,1.44,35.9,1.03,0.744,152,0.00102,0.585,49.6,0.000334,2.06,51.4,58.9,2.59e+04,58.1,1.34474849083
batch-5-learning-89-regular-3,1.11e+05,1.02,56.3,0,39.8,0,0,0,0,0,0,0,0,0,0.6,0.572,1.17e+05,1.2,30,1.05,0.626,107,0.000915,0.498,49.8,0.000427,2.1,52.4,44.9,2.43e+04,61.7,1.2156560196
batch-5-learning-89-regular-3,1.84e+05,0.999,88.2,0,11.8,0,0,0,0,0,0,0,0,0,1.06,0.88,2.21e+05,2.11,52.8,1.2,0.721,87.7,0.000397,0.546,37.9,0.000172,2.4,60,40.1,2.61e+04,54.8,1.3112663965
batch-5-learning-89-regular-3,2.03e+05,1.02,89.2,0,10.8,0,0,0,0,0,0,0,0,0,0.955,0.906,2.14e+05,1.91,47.8,1.05,0.755,127,0.000592,0.501,55.4,0.000259,2.11,52.7,54.4,2.8e+04,68.4,1.41026861635
batch-2-learning-45-regular-2,1.36e+05,1.05,91.4,0,8.55,0,0,0,0,0,0,0,0,0,1.15,0.955,1.64e+05,2.31,57.7,1.21,0.691,52.2,0.000318,0.402,28.3,0.000172,2.41,60.4,27.3,1.78e+04,42.7,1.30629374699
batch-2-learning-45-regular-2,7.68e+04,1.05,54.7,0,36.9,0,0,0,0,0,0,0,0,0,0.597,0.572,8.02e+04,1.19,29.9,1.04,0.647,61.2,0.000764,0.373,35.2,0.000439,2.09,52.2,26.6,1.68e+04,44.5,1.18316728397
batch-2-learning-45-regular-2,9.54e+04,0.975,71.3,0,27.9,0,0,0,0,0,0,0,0,0,0.793,0.695,1.09e+05,1.59,39.7,1.14,0.702,63.1,0.000579,0.393,33.8,0.00031,2.28,57.1,29,1.72e+04,42.6,1.30114094633
batch-2-learning-45-regular-2,9.83e+04,1.04,74.4,0,24.4,0,0,0,0,0,0,0,0,0,0.997,0.778,1.26e+05,1.99,49.9,1.28,0.72,49.6,0.000394,0.496,23.5,0.000186,2.56,64.1,23.9,1.58e+04,31.6,1.14644755163
batch-2-learning-45-regular-2,1.39e+05,1.03,89.4,0,9.12,0,0,0,0,0,0,0,0,0,0.978,0.922,1.47e+05,1.96,48.9,1.06,0.756,81.2,0.000551,0.46,36.7,0.000249,2.12,53.1,35.9,1.88e+04,48,1.34634625249
batch-2-learning-45-regular-2,1.27e+05,1.05,87.7,0,12.3,0,0,0,0,0,0,0,0,0,1.09,0.917,1.51e+05,2.18,54.6,1.19,0.655,52.9,0.000349,0.41,28.2,0.000186,2.38,59.6,24.4,1.73e+04,40.4,1.25188106081
batch-2-learning-45-regular-2,1.17e+05,1.04,77.4,0,22.4,0,0,0,0,0,0,0,0,0,0.835,0.801,1.22e+05,1.67,41.7,1.04,0.727,79.3,0.000648,0.408,39.2,0.00032,2.08,52.1,34.8,1.83e+04,48.1,1.30713160076
batch-2-learning-45-regular-2,1.1e+05,1.05,74.7,0,20.8,0,0,0,0,0,0,0,0,0,0.967,0.78,1.36e+05,1.93,48.3,1.24,0.676,50.7,0.000371,0.423,26.1,0.000191,2.48,61.9,23.8,1.76e+04,40.3,1.25635924473
batch-2-learning-45-regular-2,1.29e+05,0.991,89.3,0,10.7,0,0,0,0,0,0,0,0,0,1.1,0.885,1.6e+05,2.21,55.2,1.25,0.707,51,0.000318,0.389,28.4,0.000177,2.49,62.3,24.5,1.82e+04,39.7,1.25919570303
batch-2-learning-45-regular-2,1.03e+05,1.01,75.5,0,21.6,0,0,0,0,0,0,0,0,0,0.941,0.762,1.28e+05,1.88,47.1,1.23,0.658,51.7,0.000406,0.413,27.1,0.000213,2.47,61.7,23.3,1.69e+04,38.9,1.24815914654
batch-2-learning-45-regular-2,1.6e+05,1,99.9,0,0.123,0,0,0,0,0,0,0,0,0,1.1,0.999,1.76e+05,2.2,55,1.1,0.703,57.5,0.000326,0.336,32.9,0.000187,2.2,55.1,29.3,2e+04,50,1.39299145644
batch-2-learning-45-regular-2,1.77e+05,1,80.9,0,18.4,0,0,0,0,0,0,0,0,0,0.693,0.813,1.51e+05,1.39,34.7,0.853,0.729,186,0.00123,0.558,57.1,0.000377,1.71,42.6,64.1,2.73e+04,67.2,1.90511395533
batch-2-learning-45-regular-2,1.59e+05,1.05,99.9,0,0.143,0,0,0,0,0,0,0,0,0,1.19,1.04,1.81e+05,2.38,59.6,1.14,0.743,53.6,0.000295,0.418,28.9,0.000159,2.29,57.1,26.3,1.9e+04,39.9,1.33803299589
batch-2-learning-45-regular-2,1.43e+05,0.989,84.2,0,15.5,0,0,0,0,0,0,0,0,0,0.631,0.833,1.08e+05,1.26,31.5,0.757,0.761,108,0.000994,0.42,50,0.000461,1.51,37.9,44.9,2.15e+04,65.9,1.52380732583
batch-2-learning-45-regular-2,1.43e+05,1.02,79.8,0,17.8,0,0,0,0,0,0,0,0,0,0.668,0.815,1.17e+05,1.34,33.4,0.82,0.761,121,0.00104,0.466,49.5,0.000423,1.64,41,50.1,2.19e+04,60.8,1.59574456962
batch-5-learning-89-regular-1,1.12e+05,1.01,56.9,0,40.4,0,0,0,0,0,0,0,0,0,0.651,0.574,1.27e+05,1.3,32.5,1.13,0.718,100,0.000789,0.482,47.9,0.000377,2.27,56.7,45.4,2.45e+04,61.1,1.23770586335
batch-5-learning-89-regular-1,1.53e+05,1.05,76.2,0,22.7,0,0,0,0,0,0,0,0,0,0.973,0.796,1.87e+05,1.95,48.7,1.22,0.692,85.1,0.000455,0.548,35.6,0.00019,2.44,61.1,38.9,2.4e+04,56.6,1.25588306149
batch-5-learning-89-regular-1,1.91e+05,1.01,84.1,0,15.6,0,0,0,0,0,0,0,0,0,0.848,0.848,1.91e+05,1.7,42.4,1,0.735,146,0.000765,0.478,64.7,0.000339,2,50,60,2.81e+04,71.8,1.4180876049
batch-5-learning-89-regular-1,2.59e+05,1.01,93.9,0,5.52,0,0,0,0,0,0,0,0,0,0.723,0.948,1.98e+05,1.45,36.2,0.763,0.766,275,0.00139,0.592,81,0.00041,1.53,38.1,102,3.41e+04,84.9,1.74357488996
batch-5-learning-89-regular-1,1.48e+05,1.01,75.3,0,22.8,0,0,0,0,0,0,0,0,0,0.958,0.758,1.87e+05,1.92,47.9,1.26,0.715,84.9,0.000454,0.526,37.7,0.000201,2.53,63.1,38,2.44e+04,52.9,1.23149862503
batch-5-learning-89-regular-1,1.4e+05,0.997,73.5,0,26.1,0,0,0,0,0,0,0,0,0,1.03,0.732,1.98e+05,2.07,51.7,1.41,0.718,80.3,0.000406,0.622,28.3,0.000143,2.83,70.6,39.5,2.39e+04,42.2,1.28115388205
batch-5-learning-89-regular-1,2.2e+05,1.02,93.4,0,6.58,0,0,0,0,0,0,0,0,0,1.01,0.948,2.34e+05,2.01,50.3,1.06,0.749,139,0.000594,0.494,59.1,0.000253,2.12,53,59.3,2.9e+04,70.6,1.47304571949
batch-5-learning-89-regular-1,2.02e+05,1.05,91.7,0,8.3,0,0,0,0,0,0,0,0,0,1.13,0.958,2.38e+05,2.26,56.6,1.18,0.692,94.5,0.000397,0.514,42.8,0.000179,2.36,59.1,44.5,2.63e+04,60.7,1.36567656363
batch-5-learning-89-regular-1,1.85e+05,0.999,89.1,0,10.8,0,0,0,0,0,0,0,0,0,1.06,0.89,2.21e+05,2.12,53,1.19,0.71,86.6,0.000392,0.53,38.2,0.000173,2.38,59.6,40,2.6e+04,56.3,1.3051691376
batch-5-learning-89-regular-1,1.59e+05,1.02,74.2,0,25.3,0,0,0,0,0,0,0,0,0,0.817,0.755,1.71e+05,1.63,40.8,1.08,0.722,118,0.000691,0.495,52.7,0.000307,2.16,54.1,51.9,2.62e+04,65.7,1.36952469345
batch-5-learning-89-regular-1,1.45e+05,1.02,67.4,0,30,0,0,0,0,0,0,0,0,0,0.562,0.686,1.19e+05,1.12,28.1,0.819,0.681,119,0.000999,0.467,55.5,0.000466,1.64,41,49.1,2.65e+04,81.5,1.39452861397
batch-5-learning-89-regular-1,2.41e+05,1.01,99.8,0,0.165,0,0,0,0,0,0,0,0,0,1.08,1.01,2.58e+05,2.17,54.2,1.07,0.712,107,0.000412,0.435,54.1,0.00021,2.14,53.6,49.4,2.98e+04,75.8,1.50895214961
batch-5-learning-89-regular-1,2.28e+05,1.02,99.9,0,0.148,0,0,0,0,0,0,0,0,0,1.2,1.01,2.69e+05,2.39,59.8,1.18,0.753,95.8,0.000357,0.57,39.1,0.000146,2.36,58.9,42.5,2.81e+04,55,1.42678807661
batch-5-learning-89-regular-1,1.85e+05,1.05,88.2,0,11.4,0,0,0,0,0,0,0,0,0,1.16,0.922,2.34e+05,2.32,58.1,1.26,0.654,89.9,0.000385,0.541,38.2,0.000164,2.52,63,39.4,2.51e+04,55.1,1.30609416448
batch-5-learning-89-regular-1,1.7e+05,1,74.5,0,24.4,0,0,0,0,0,0,0,0,0,0.683,0.747,1.55e+05,1.37,34.2,0.915,0.723,162,0.00104,0.502,63.2,0.000407,1.83,45.7,63.7,2.84e+04,74.9,1.4500010823
batch-4-learning-34-regular-1,1.23e+05,0.999,73.8,0,25.9,0,0,0,0,0,0,0,0,0,0.839,0.738,1.4e+05,1.68,41.9,1.14,0.755,86.7,0.000621,0.488,40,0.000286,2.27,56.8,38.5,2.08e+04,51.6,1.2276594811
batch-4-learning-34-regular-1,9.79e+04,1.03,65.4,0,33.8,0,0,0,0,0,0,0,0,0,1.05,0.675,1.52e+05,2.1,52.5,1.56,0.672,57.5,0.000377,0.575,23.2,0.000153,3.11,77.8,24.5,1.81e+04,29.9,1.06976018667
batch-4-learning-34-regular-1,1.39e+05,0.991,79.1,0,18,0,0,0,0,0,0,0,0,0,0.686,0.784,1.22e+05,1.37,34.3,0.875,0.754,138,0.00113,0.571,43.7,0.000359,1.75,43.7,54.6,2.21e+04,51.7,1.31189201935
batch-4-learning-34-regular-1,1.24e+05,1.05,75.5,0,22.8,0,0,0,0,0,0,0,0,0,1.02,0.789,1.61e+05,2.04,51.1,1.29,0.68,63.1,0.000392,0.52,27.2,0.000169,2.59,64.7,29.1,1.97e+04,45.9,1.2149243383
batch-4-learning-34-regular-1,1.56e+05,1.05,87.7,0,12.3,0,0,0,0,0,0,0,0,0,1.13,0.917,1.92e+05,2.26,56.5,1.23,0.669,66.6,0.000347,0.441,34.1,0.000178,2.46,61.6,31,2.12e+04,47.6,1.28991042764
batch-4-learning-34-regular-1,1.08e+05,1.04,46.8,0,43.8,0,0,0,0,0,0,0,0,0,0.597,0.489,1.32e+05,1.19,29.8,1.22,0.598,87,0.00066,0.396,48,0.000364,2.44,61,36.7,2.76e+04,66.4,1.63953868685
batch-4-learning-34-regular-1,2.07e+05,1.02,99.9,0,0.0694,0,0,0,0,0,0,0,0,0,1.06,1.02,2.15e+05,2.12,53.1,1.04,0.747,91.3,0.000424,0.424,47,0.000219,2.08,52,39.9,2.53e+04,67.2,1.51878544585
batch-4-learning-34-regular-1,1.62e+05,1.02,91.3,0,7.95,0,0,0,0,0,0,0,0,0,1.04,0.927,1.82e+05,2.09,52.2,1.13,0.778,74.7,0.00041,0.506,35.7,0.000196,2.25,56.3,33.2,2.18e+04,47.9,1.32756270621
batch-4-learning-34-regular-1,1.53e+05,1.05,86.2,0,13.2,0,0,0,0,0,0,0,0,0,1.14,0.901,1.94e+05,2.28,56.9,1.26,0.629,67,0.000346,0.429,35.4,0.000183,2.53,63.2,30,2.13e+04,46.6,1.31014205548
batch-4-learning-34-regular-1,1.85e+05,0.996,99.9,0,0.112,0,0,0,0,0,0,0,0,0,1.13,0.995,2.1e+05,2.26,56.5,1.13,0.775,71.9,0.000342,0.506,33.4,0.000159,2.27,56.7,33.3,2.33e+04,46.8,1.39678940227
batch-4-learning-34-regular-1,1.63e+05,0.999,89.8,0,10.1,0,0,0,0,0,0,0,0,0,0.995,0.897,1.81e+05,1.99,49.8,1.11,0.729,97.2,0.000537,0.465,43.3,0.000239,2.22,55.5,42.3,2.27e+04,54.6,1.38750117751
batch-4-learning-34-regular-1,1.46e+05,1.02,65,0,34.5,0,0,0,0,0,0,0,0,0,0.636,0.662,1.4e+05,1.27,31.8,0.96,0.67,129,0.000919,0.416,62.6,0.000447,1.92,48,50.8,2.76e+04,75,1.64056400922
batch-4-learning-34-regular-1,1.68e+05,1.02,78.9,0,21,0,0,0,0,0,0,0,0,0,0.791,0.808,1.64e+05,1.58,39.5,0.979,0.75,122,0.000743,0.443,57,0.000347,1.96,48.9,49.6,2.59e+04,66.4,1.5807435518
batch-4-learning-34-regular-1,1.28e+05,1.01,75.4,0,23.3,0,0,0,0,0,0,0,0,0,0.932,0.765,1.55e+05,1.86,46.6,1.22,0.667,69.5,0.000447,0.494,31.9,0.000205,2.44,60.9,30,2.09e+04,47.8,1.25274840108
batch-4-learning-34-regular-1,1.35e+05,1,73.8,0,25.9,0,0,0,0,0,0,0,0,0,0.614,0.738,1.12e+05,1.23,30.7,0.832,0.731,108,0.000959,0.469,47.4,0.000423,1.66,41.6,44.5,2.28e+04,70.7,1.37651166886
batch-1-learning-56-regular-3,1.26e+05,1.05,89.4,0,10.5,0,0,0,0,0,0,0,0,0,1.07,0.934,1.44e+05,2.13,53.4,1.14,0.707,49,0.00034,0.37,28,0.000195,2.28,57.1,24.3,1.68e+04,40.4,1.15277497523
batch-1-learning-56-regular-3,1.56e+05,1,99.9,0,0.0706,0,0,0,0,0,0,0,0,0,1.06,1,1.64e+05,2.11,52.8,1.05,0.743,59.9,0.000365,0.343,34.5,0.00021,2.11,52.7,28.7,1.94e+04,49.8,1.33485743062
batch-1-learning-56-regular-3,1.51e+05,1.03,94.3,0,5.68,0,0,0,0,0,0,0,0,0,0.978,0.968,1.53e+05,1.96,48.9,1.01,0.725,91.1,0.000597,0.434,40.3,0.000264,2.02,50.5,37.6,1.95e+04,52,1.32874538164
batch-1-learning-56-regular-3,7.82e+04,1.05,57.6,0,40.1,0,0,0,0,0,0,0,0,0,0.663,0.602,8.61e+04,1.33,33.2,1.1,0.741,60.1,0.000698,0.363,35.1,0.000408,2.2,55.1,28,1.62e+04,43.8,1.12719119413
batch-1-learning-56-regular-3,1.27e+05,1.05,87.6,0,12.4,0,0,0,0,0,0,0,0,0,1.1,0.915,1.53e+05,2.21,55.1,1.2,0.716,48.2,0.000315,0.37,27.4,0.000179,2.41,60.2,23.8,1.73e+04,39.3,1.19060930553
batch-1-learning-56-regular-3,9.67e+04,1.02,74.1,0,25,0,0,0,0,0,0,0,0,0,1.04,0.753,1.34e+05,2.09,52.1,1.39,0.772,46.4,0.000346,0.485,22.4,0.000168,2.77,69.3,23.8,1.6e+04,30.5,1.09754132885
batch-1-learning-56-regular-3,9.44e+04,0.981,69.1,0,30.3,0,0,0,0,0,0,0,0,0,0.775,0.678,1.08e+05,1.55,38.8,1.14,0.717,58.7,0.000544,0.404,31.1,0.000288,2.29,57.2,27.5,1.74e+04,43.7,1.24623541262
batch-1-learning-56-regular-3,1.2e+05,1.04,81,0,18.3,0,0,0,0,0,0,0,0,0,0.849,0.838,1.22e+05,1.7,42.4,1.01,0.717,83.7,0.000689,0.411,39.1,0.000321,2.02,50.6,36,1.79e+04,49,1.26613002773
