,EXEC,FREQ,MEM,PhysIPC%,GT,Pred
4547,0.24986093552528416,0.354631083202472,0.6823137876386689,0.4747801943544655,1.00588519088,1.0295116611002464
59,0.6581903557897806,0.9705571396529524,0.4764998868019018,0.41845706352892187,1.51382136098,1.4854924376405343
3841,0.24773704171996902,0.35019062570079057,0.6916006339144216,0.4753354928273947,1.03552463663,1.0263460984787782
4739,0.3572692793940766,0.329199372056478,0.5604437400950872,0.6802406293382693,1.0971396683299999,1.0858442145680929
7189,0.678792667511198,0.9789190401434202,0.5172147385103012,0.42966219342896805,1.52043721887,1.4428347915858888
2950,0.36940581542444867,0.35220901547428207,0.630364500792393,0.714854234150856,1.02708771606,1.0439597279613908
1105,0.9519595448823059,0.9023884278988673,0.5146592709984152,0.6513959586608052,1.36142046569,1.3171300157854149
6933,0.24925410872376555,0.35220901547428207,0.6824088748019018,0.4757056918093475,1.0157642913299998,1.0286577344087329
1610,0.39034134007684035,0.6666741421842715,0.5637083993660856,0.3611291068949561,1.1068663824,1.1490251983787663
5535,0.2495575221245248,0.35261269342898044,0.6873851030110935,0.4760758907913003,1.00650870038,1.0273548447852674
525,0.24864728192224692,0.35564027808921783,0.6847226624405706,0.47366959740860715,1.02674746889,1.0303098788439575
2973,0.37031605562672654,0.35503476115717036,0.6302377179080825,0.7131883387320685,1.01934160639,1.0461497575565692
853,0.3565107458921783,0.5270015698586537,0.621933438985737,0.4292457195742712,1.1046281547399999,1.0667784487030265
7264,0.3589127686484423,0.5992935635788743,0.6485736925515057,0.39133117383896343,1.12733996536,1.0904581529822739
6550,0.24925410872376555,0.34958510876874305,0.6589540412044373,0.47626099028227675,1.03035357116,1.0357213297125645
6247,0.3650063211134388,0.34575016819910903,0.6484944532488115,0.7133734382230448,1.0373215386299999,1.023453445831886
4716,0.24986093552528416,0.35846602377210607,0.694041204437401,0.4729291994447015,1.0428300783700002,1.0287281092742098
66,0.25107458912832137,0.35846602377210607,0.6833280507131537,0.47385469689958354,1.03305132149,1.0304025179599918
7022,0.2472819216188301,0.3463556851311565,0.6756259904912838,0.47644608977325303,1.01915294418,1.0290319412468159
744,0.2667509481678047,0.468602825745294,0.684310618066561,0.4289680703378066,1.12507083741,1.0782596507582785
4374,0.3645512010122998,0.37077820139040474,0.6246909667194929,0.6369273484497917,1.03480222971,1.0350435723481128
7656,0.2475853350195894,0.34575016819910903,0.6535340729001585,0.4760758907913003,1.01760894062,1.0373612933022507
7598,0.34892541087319584,0.5328549002017793,0.5890015847860539,0.4098102730217492,1.08862519433,1.088331625085916
3790,0.3707964601776759,0.628896613590757,0.6786582144738511,0.38346444547246644,1.09406170205,1.09268741130155
4186,0.24804045512072834,0.3562457950212653,0.6944532488114105,0.4721888014807959,1.03180613261,1.028738148126676
7600,0.6878213232214611,0.9831800852205671,0.45657686212361337,0.4331328088847755,1.6122582089,1.5346081596703116
127,0.3951959544889892,0.7135007849292765,0.5636027469619652,0.3490667900666358,1.23955005093,1.181919028373765
5115,0.6071518873054543,0.981369942011664,0.5806882499445326,0.38275930455437296,1.41577919868,1.3811259914341898
3554,0.8103666245254371,0.7550459744339814,0.5693608029587955,0.6697516581832484,1.1736463132700001,1.210252999201491
671,0.3572692793940766,0.3154743215967352,0.5497622820919176,0.7057843590930125,1.11419030101,1.0973621858196254
1629,0.3988621997479112,0.7202287508412515,0.6547543581616482,0.35014653709671445,1.15066569084,1.133742151520162
3924,0.2495575221245248,0.3516034985422346,0.6598732171156895,0.47440999537251266,1.0316671613600001,1.0359975311977703
2132,0.37825537294684775,0.4953464902440575,0.6904912836767038,0.5648619466293383,1.1350960070799998,1.0851099057364886
1985,0.2456131479146539,0.34958510876874305,0.6324247226624405,0.4731142989356779,1.08743133764,1.0523251985780115
3562,0.9582806573955962,0.9000336398291209,0.5211040676180666,0.6563319450874595,1.31456347529,1.2998700989983791
3465,0.2475853350195894,0.34756671899525143,0.670459587955626,0.47755668671911156,1.0494633356999998,1.0314082416455252
3471,0.2503160556264231,0.355842117066567,0.6839936608557845,0.4751503933364184,1.02770983802,1.0294346256530558
6380,0.24773704171996902,0.3459520071764582,0.6748969889064977,0.47644608977325303,1.02131690788,1.0286681506978494
2233,0.2460682680157929,0.35079614263283804,0.6333755942947702,0.4729291994447015,1.0908271626100001,1.0520266242958867
4616,0.36422250316173005,0.6159452792101799,0.6951664025356578,0.38732068486811666,1.0935197076799998,1.0878404749612063
5247,0.24682680151769115,0.3483740749046481,0.6724881141045959,0.4747801943544655,1.03069938185,1.0314636513485516
5367,0.6640960809119194,0.9622673245121146,0.48763866877971473,0.4254203300944007,1.33989532076,1.4590331747182084
5641,0.24986093552528416,0.35261269342898044,0.6881774960380348,0.4757056918093475,1.00594517714,1.026868096829702
894,0.3422503160564912,0.5029827315541038,0.5686529318541997,0.421286441462286,1.07186985603,1.096108239035578
5744,0.8036120642978601,0.7733316246437797,0.5403894045721078,0.6563099094335956,1.35355486934,1.2754558837973833
1036,0.24804045512072834,0.3578605068400586,0.689825673534073,0.47144840351689027,1.02594736687,1.0306008478759106
5612,0.9279393173196661,0.914162368243562,0.5284997358684628,0.6296467684710781,1.2548481391500002,1.3225248594815957
78,0.34619469026636207,0.5215519174702264,0.5862757527733756,0.41073577047663123,1.0924727182,1.0839336035143248
6378,0.24788874842034866,0.34958510876874305,0.6780348652931854,0.4755205923183711,1.0275387798200002,1.0295296935010905
2214,0.40214917825664265,0.7410854451666583,0.6424722662440572,0.3405830633965756,1.15168105796,1.1469907576193368
6705,0.856059237855515,0.7519943613238673,0.5107765451664026,0.7135585377140212,1.3855016186700002,1.3070759247662758
1909,0.25046776232680273,0.3528145324063296,0.6545483359746435,0.47626099028227675,1.0149430066299998,1.0386265971095638
6228,0.26599241466590645,0.46103386409470054,0.7171949286846276,0.4322073114298936,1.0920004679000002,1.0715978369781878
1474,0.24849557522186727,0.35200717649693297,0.6739461172741681,0.47348449791763064,1.03397168547,1.0315463709416202
1627,0.24637168141655216,0.35079614263283804,0.6563232963549921,0.47403979639055993,1.05920059628,1.0396713545242982
6881,0.6248419721886849,0.9713500784928267,0.42291996830427886,0.39669134659879685,1.56733726763,1.5742113321344338
4621,0.2695322376742593,0.46893922404154864,0.7459059693597465,0.43189881227857474,1.05798265971,1.0775684718401868
5689,0.9416651616433419,0.9264409060326388,0.5587050033946117,0.6307926224627487,1.32651846449,1.2895529411175484
4957,0.7967130214912685,0.7493272034087521,0.514632857896989,0.6652784204840352,1.2603769177700002,1.2883412961016436
5245,0.684088856783272,0.9632044340502397,0.472288883858954,0.4385535796918093,1.46623194956,1.484758166550669
4084,0.8046776232612003,0.757232563354591,0.5054410987844691,0.6665124170911615,1.2465196520200001,1.31045482345078
1019,0.24652338811693184,0.34958510876874305,0.6871315372424723,0.47126330402591393,1.02805640315,1.027658192447162
5111,0.40151706700455514,0.717705763624387,0.663681986266244,0.35354002776492366,1.11658247377,1.129543856927309
7769,0.3650063211134388,0.34998878672344136,0.6591759112519809,0.710226746876446,1.0271839546700001,1.019505715887679
4387,0.2513780025290806,0.35422740524777374,0.658256735340729,0.4729291994447015,1.01495644863,1.0365230965369432
3958,0.24773704171996902,0.3489795918366956,0.6757210776545166,0.4758907913003239,1.02753243061,1.030087461012691
4515,0.24682680151769115,0.3518053375195838,0.6858954041204437,0.4723739009717723,1.03357523236,1.0291129674839894
3155,0.24591656131541323,0.34756671899525143,0.6789857369255151,0.47422489588153627,1.01918150844,1.0295519078728113
2250,0.39034134007684035,0.6795918367346176,0.5910935023771792,0.3561314206385932,1.13405563012,1.1351682456682433
3919,0.24925410872376555,0.354631083202472,0.6801584786053884,0.47366959740860715,1.0248063018,1.0305044302193558
1626,0.3630341340085033,0.35644763399861445,0.6702377179080825,0.6996760758907912,1.02656699582,1.0168458150975588
1831,0.35059418457737196,0.3505943036554888,0.6470047543581617,0.6770939379916704,1.0352294102700001,1.0237509037179642
7848,0.24970922882490448,0.3481722359272989,0.6583518225039621,0.4781119851920407,1.00796237793,1.035034057458447
2799,0.3677370417202725,0.3709800403677539,0.6457052297939778,0.655067098565479,1.03667300951,1.0259819506600736
6637,0.35120101137889054,0.3503924646781397,0.6676069730586371,0.6809810273021749,1.01831609642,1.0111343194562195
5271,0.24970922882490448,0.3471630410405531,0.6573058637083994,0.4784821841739935,1.0334938578100001,1.0349677678750302
7644,0.665884052737714,0.969836286162708,0.45093955173217115,0.4234811925691809,1.40332813693,1.52521560221822
54,0.25016434892604344,0.35604395604391614,0.6747385103011094,0.4747801943544655,1.04733725943,1.0324406288880938
7058,0.7758714105152361,0.7878928651519638,0.595879556259905,0.6265617769551134,1.3174743148899999,1.2274091182274964
2358,0.34452591656218595,0.5015698587126597,0.6164500792393027,0.4314669134659879,1.0744103751,1.061180332535514
2255,0.3530214917834464,0.35019062570079057,0.6551188589540412,0.6804257288292457,1.01947592181,1.0174805679892192
7633,0.35044247787699234,0.5241758241757654,0.5943898573692552,0.415733456732994,1.04239633216,1.0790362658663568
4667,0.3666750948176149,0.34958510876874305,0.6521394611727418,0.7128181397501157,1.0431822883,1.0241037599212461
5717,0.24925410872376555,0.35503476115717036,0.6778446909667195,0.47366959740860715,1.02891089311,1.0314472005971114
1816,0.25168141592983995,0.35564027808921783,0.6544532488114105,0.47700138824618227,1.02594853179,1.0394553062699128
3563,0.24895069532300623,0.34978694774609226,0.6858003169572108,0.47626099028227675,1.0125626983299998,1.0266133605172398
3844,0.27041719342672677,0.4675936308585482,0.746513470681458,0.43236156100601575,1.0607204894700002,1.0761548259284432
3497,0.3681921618214114,0.35503476115717036,0.6622820919175912,0.7096714484035169,1.0138121672799998,1.0213722071249536
4546,0.24864728192224692,0.3524108544516313,0.6750871632329636,0.47459509486348916,1.0198560516,1.0314047869151368
1612,0.34725663716901967,0.5144875532630059,0.5929635499207607,0.4253586302637668,1.07830251063,1.082685064192467
657,0.8400216723889761,0.7524268734176103,0.46925515055467515,0.7056257023868578,1.4389000227200002,1.3957356231242664
3927,0.35878634639787305,0.5395155864543014,0.6094770206022186,0.4142526608051828,1.0638851298,1.0717333437812813
889,0.2509228824279417,0.35382372729307543,0.6528050713153725,0.4760758907913003,1.01179609082,1.0396521533982077
3237,0.24879898862262656,0.3481722359272989,0.6544849445324881,0.4760758907913003,1.0301801971,1.0373003210065699
5614,0.8099873577744879,0.7277977124918449,0.47459059693660854,0.6911923492207311,1.3790003212000002,1.3420460006952168
2727,0.24819216182110798,0.3518053375195838,0.6763549920760696,0.47403979639055993,1.05017330645,1.0309445859744768
669,0.38412136536127467,0.6608208118411459,0.5862757527733756,0.35946321147616844,1.13238923827,1.12908788255577
4551,0.3838179519605154,0.6567840322941628,0.5791125198098258,0.3613142063859324,1.10454158509,1.132806356780213
4671,0.2443994943116167,0.34433729535766494,0.6424088748019018,0.47366959740860715,1.07298561605,1.044619957880153
6670,0.3910998735787386,0.676160574119682,0.5859270998415215,0.3577973160573808,1.0791793417,1.1362012914016884
4708,0.8034134007630935,0.774052478134024,0.5991019545689382,0.6583371895724202,1.22100638804,1.2140777766583324
2177,0.6978508217463917,0.9629401211036149,0.5015583729524564,0.4467067715566867,1.37452330782,1.4385347935769521
3006,0.24864728192224692,0.354631083202472,0.6963549920760698,0.47403979639055993,1.01390602821,1.0271084028195712
2058,0.2475853350195894,0.35402556627042453,0.6877654516640255,0.4723739009717723,1.02922418629,1.0293123897856384
6627,0.36606826801609627,0.35564027808921783,0.6666561014263075,0.7076353540027764,1.04480724843,1.019638953465071
5241,0.7882427307251285,0.7733796815425237,0.5676967776022187,0.6478482184173993,1.217948581,1.250533709538423
5119,0.34589127686560284,0.35200717649693297,0.6548335974643424,0.6667283664969922,1.0260723518100001,1.0187491692959498
7292,0.2460682680157929,0.3437317784256175,0.6785419968304279,0.47700138824618227,1.02429634176,1.0276318716521695
2062,0.35638432364160916,0.5866786274945518,0.7213681986275752,0.39672990899305877,1.04370909201,1.0744288159152475
2252,0.3651580278138184,0.3562457950212653,0.6234548335974645,0.7065247570569182,1.05249384623,1.0534097190533815
7919,0.3539317319857243,0.5310383494056369,0.5964817749603804,0.4188801480795928,1.07683087857,1.082643796917206
3794,0.9544879898861051,0.9013792330121215,0.503618594822504,0.6566404442387783,1.2738622687899999,1.3433047741212831
4087,0.24986093552528416,0.35382372729307543,0.6570839936608559,0.4749652938454419,1.00397208767,1.038358081932092
2424,0.2500126422256638,0.3528145324063296,0.658351822503962,0.4757056918093475,1.0109513636299998,1.0371762495582564
3458,0.24470290771237602,0.34211706660682417,0.666148969889065,0.4760758907913003,1.0406017617799999,1.0321403492485137
1414,0.24652338811693184,0.35200717649693297,0.6762282091917591,0.47070800555298464,1.0422593013700001,1.0321003858738136
4224,0.25046776232680273,0.3532182103610279,0.6616164817749604,0.4755205923183711,1.01552444207,1.035595085890456
7310,0.3663716814168556,0.3554384391118687,0.6320443740095087,0.7061545580749653,1.0227741086700002,1.0440638803960263
6184,0.34816687737129753,0.3503924646781397,0.6484944532488115,0.6739472466450717,1.0119499629100002,1.0227084772503208
6884,0.24667509481731148,0.3524108544516313,0.6368938193343898,0.4677464136973623,1.06555881949,1.0495774749138134
5232,0.3419469026557319,0.5265978919039553,0.6139778129952457,0.4062933826931976,1.09045860953,1.0693050001454019
1991,0.35029077117661267,0.5393137474769523,0.599175911251981,0.4072188801480796,1.09575253699,1.0827135255816236
4266,0.35180783818040917,0.35301637138367875,0.6683993660855785,0.6780194354465525,1.0064107266700002,1.0120902111426027
7915,0.36713021491875386,0.3479703969499498,0.6311568938193345,0.7141138361869505,1.01873995928,1.0392070977915049
3139,0.24819216182110798,0.3487777528593464,0.6263708399366086,0.4757056918093475,1.0393680298,1.0540334563406222
7635,0.3863969658669694,0.6579950661582578,0.5652931854199683,0.3626099028227672,1.14064582698,1.144450195386228
6959,0.3525663716823074,0.3536218883157262,0.6289381933438986,0.6737621471540953,1.02222397241,1.0386240094045225
1811,0.24819216182110798,0.3505943036554888,0.6553407290015849,0.47459509486348916,1.01326765814,1.038599012186868
272,0.3713780025293841,0.35604395604391614,0.6266244057052298,0.7126330402591393,1.01333466645,1.0496826571625144
4083,0.6667509481685633,0.9686588921278348,0.4897253037496038,0.4246490822147154,1.3161790039799999,1.463712546850025
990,0.8385587863485173,0.7451222247136415,0.528446909667195,0.705537559771402,1.3008472303299998,1.2761615801996973
4706,0.9297453494663207,0.9218274436936621,0.5110935023771792,0.626958418721888,1.37934851186,1.3584535601979977
3676,0.6276864728208034,0.970340883606081,0.48894611727416804,0.39969921332716335,1.54475903557,1.4680081240773741
5727,0.24849557522186727,0.3493832697913939,0.6807290015847861,0.47644608977325303,1.01223001947,1.0281902133033278
1771,0.35044247787699234,0.528616281677447,0.5919175911251982,0.41850994909763994,1.07921950795,1.0876265311324707
1988,0.24879898862262656,0.3536218883157262,0.6740729001584786,0.47403979639055993,1.03185441144,1.0322630317831925
5362,0.7920353982346197,0.7806122448978716,0.5291336502900159,0.6439919790217492,1.21731539647,1.3017792580973362
1035,0.25016434892604344,0.35947521865885185,0.6963549920760698,0.4723739009717723,1.0179521343,1.0285705390646687
5188,0.35165613148002955,0.34756671899525143,0.6266561014263075,0.6802406293382693,1.03024244392,1.0372147793999407
2664,0.26890012642293026,0.46355685131156504,0.7397781299524565,0.43297855930865337,1.06278766843,1.073362262731452
1813,0.3556005056899004,0.3524108544516313,0.624690966719493,0.6854234150856086,1.02700837348,1.0440750188827757
857,0.24879898862262656,0.35402556627042453,0.6741362916006339,0.47348449791763064,1.0469065154200001,1.0324106222251581
7910,0.24849557522186727,0.34696120206320397,0.6580348652931854,0.47737158722813516,1.01683652876,1.0353755768576347
5071,0.24834386852148765,0.3524108544516313,0.6771156893819334,0.47403979639055993,1.0195684433499999,1.0309290656671202
4924,0.24637168141655216,0.3511998205875363,0.6937559429477022,0.4727440999537251,1.0271684097700002,1.027349934630597
1023,0.9416651616433419,0.9248550283538995,0.5342766583660856,0.6326436173725127,1.37094204338,1.3227503719613416
7534,0.24940581542414517,0.3524108544516313,0.6874801901743265,0.4755205923183711,0.9887805718289999,1.027275838458773
1904,0.35802781289597485,0.5064139941690394,0.5806339144215531,0.4381304951411384,1.0689816047399998,1.083717790390379
2417,0.7419721871070595,0.7728750840991508,0.5309825673534073,0.6094400740397964,1.20377470542,1.2900104289268157
7646,0.3663716814168556,0.3524108544516313,0.63229793977813,0.7083757519666821,1.00777903158,1.041305290372966
6238,0.26738305941913376,0.4638932496078197,0.7437665081870047,0.4312818139750116,1.06364920401,1.0750393118433288
2009,0.24788874842034866,0.34857591388199727,0.6805388272583202,0.47644608977325303,1.03073014926,1.0282730030622407
3305,0.3926169405825351,0.6826194213948551,0.5963866877971474,0.35650161962054605,1.07230105012,1.1326370826020349
1015,0.24940581542414517,0.3552366001345195,0.694580031695721,0.47366959740860715,1.03281852266,1.0271517970666681
893,0.251226295828701,0.3566494729759636,0.6536608557844692,0.4749652938454419,1.01402580192,1.0404924198542855
6236,0.35029077117661267,0.3505943036554888,0.6593977812995246,0.6789449329014345,1.02050355736,1.016186380382699
5959,0.24895069532300623,0.3516034985422346,0.6814896988906498,0.4758907913003239,1.02045977314,1.0288350497491026
3952,0.24895069532300623,0.34978694774609226,0.6807923930269414,0.47681628875520593,1.01779011294,1.0280744152136183
5773,0.24804045512072834,0.3489795918366956,0.6804754358161649,0.4757056918093475,1.04575978411,1.0283253299426454
5270,0.3663716814168556,0.3818793451446085,0.6318541996830428,0.6321147616844053,1.01604728484,1.0375545318575017
7653,0.8596713021488236,0.7061000224268104,0.4610935023771791,0.7496529384544193,1.38573792706,1.3633626978651214
2666,0.9168773704195118,0.9401911863645505,0.5352812995245643,0.6073577047663119,1.4312830739200002,1.346905285870232
79,0.24773704171996902,0.35200717649693297,0.6738510301109351,0.47366959740860715,1.0331102347499999,1.0322229413076207
7556,0.3474083438693993,0.5225611123569722,0.6475752773375595,0.41906524757056923,1.02914138071,1.0511306157403935
2363,0.2503160556264231,0.3548329221798212,0.6872900158478606,0.4758907913003239,1.03283104251,1.0280561472539196
5375,0.3829077117582375,0.6539582866112745,0.5816164817749604,0.36353540027764925,1.07625171871,1.131391333502192
5953,0.37957016434988516,0.6470957613814031,0.5901743264659272,0.36353540027764925,1.11978259317,1.1212784235135858
5387,0.389001264223234,0.688607311055877,0.5277865821442156,0.3536942773410458,1.20120442409,1.2028985246591224
5108,0.7792667509476088,0.7873402108098468,0.6528790279968304,0.6273330248338731,1.1544147760899999,1.176106618814942
2728,0.36470290771267944,0.37542049786943543,0.6194928684627576,0.6284127718648774,1.06110097768,1.0398611404901836
5376,0.25198482933059924,0.3570531509306619,0.6596513470681459,0.47422489588153627,1.01274670157,1.0372694008697598
3246,0.24940581542414517,0.3505943036554888,0.6546434231378764,0.47626099028227675,1.0423532661700001,1.0381548637065858
3301,0.3695575221248283,0.3570531509306619,0.655784469096672,0.7022674687644608,1.02998945475,1.0240803235413551
3959,0.24637168141655216,0.35099798161018714,0.6479556259904913,0.4725590004627488,1.08306700647,1.0436560084477118
1431,0.40353982300986996,0.730152500560582,0.6586634970935024,0.34829554218695047,1.11103317737,1.137035486330804
1441,0.25046776232680273,0.35564027808921783,0.6851980982567354,0.4753354928273947,1.0190969481899999,1.028888544487633
1109,0.24804045512072834,0.3489795918366956,0.668716323296355,0.4755205923183711,1.04824760244,1.0322735361614015
3721,0.24925410872376555,0.3524108544516313,0.6845641838351824,0.4749652938454419,1.00347773264,1.0280974007022312
5172,0.24895069532300623,0.3491814308140448,0.6581933438985738,0.47626099028227675,1.04165414845,1.0360751076338133
4379,0.25016434892604344,0.3536218883157262,0.656513470681458,0.4758907913003239,1.02060612407,1.038381813670037
4259,0.8170489434710925,0.773187453945529,0.545302241340729,0.6660937396705229,1.3440976922,1.2662333141193418
4617,0.24697850821807077,0.3536218883157262,0.6872583201267829,0.47107820453493754,1.02822458229,1.0295650465454589
279,0.9658659924145787,0.9049114151157317,0.47696777601743273,0.6578744408449791,1.39287664318,1.3733031359957941
5530,0.3508975979781313,0.3532182103610279,0.6499207606973059,0.67505784359093,1.0038283463600002,1.0235556550293765
7770,0.24804045512072834,0.3505943036554888,0.6896988906497624,0.4727440999537251,1.02231259514,1.0265106399452568
4525,0.37623261694153287,0.46355685131156504,0.7164817749603803,0.6361252506552522,1.07115960765,1.0881107578240816
397,0.3967130214927857,0.7212379457279973,0.6527469624928686,0.3461360481258676,1.1572954987200001,1.1330121264915238
3259,0.24970922882490448,0.35301637138367875,0.6806022187004754,0.47144840351689027,1.03336561969,1.0287827902882283
3934,0.24925410872376555,0.34978694774609226,0.6561648177496038,0.47681628875520593,1.03253727419,1.0371738190005493
5681,0.24470290771237602,0.34655752410850565,0.6786370839936609,0.47181860249884305,1.02204216991,1.0298514355857353
5913,0.2475853350195894,0.34736488001790233,0.6748335974643422,0.4760758907913003,1.0467333428299999,1.0295920958298979
3558,0.24940581542414517,0.3516034985422346,0.67892234548336,0.4755205923183711,1.0173851148,1.029188377484842
1913,0.2491024020233859,0.3483740749046481,0.6570839936608559,0.47755668671911156,1.02824470138,1.03615155096265
4919,0.2472819216188301,0.3503924646781397,0.6832012678288432,0.4732993984266543,1.02984810636,1.028735345290567
2351,0.7146333754758905,0.9747561112355938,0.43938193343898574,0.45233688107357706,1.56067112,1.5502990403833499
6499,0.9292035398253585,0.9081071989230872,0.5010301109350238,0.6324232608357242,1.28605550558,1.351080950964035
221,0.2503160556264231,0.355842117066567,0.6792393026941362,0.4753354928273947,1.0333565258700002,1.0308290826224025
4737,0.2491024020233859,0.3487777528593464,0.6589540412044375,0.47644608977325303,1.0079080857,1.0354011435569994
1481,0.3492288242739551,0.5318457053150335,0.5988906497622821,0.40684868116612677,1.0810557732700001,1.076724490764684
7650,0.24970922882490448,0.35099798161018714,0.6574960380348654,0.47626099028227675,1.01294147614,1.0368232543756912
982,0.6054045512025422,0.973116169544632,0.42676307448494455,0.38350300786672836,1.56590336266,1.5667920660716412
3884,0.27218710493090315,0.4712940121102858,0.7506075013217115,0.4280425728829246,1.05562121677,1.07702858729946
4237,0.3519595448807888,0.5316438663376843,0.586973058637084,0.41166126793151314,1.10305002329,1.0869135328108195
880,0.24970922882490448,0.3491814308140448,0.6544532488114105,0.47700138824618227,1.0199378558399999,1.0372746523295513
6225,0.24621997471617252,0.34998878672344136,0.6785736925515056,0.47348449791763064,1.02337620861,1.030746612733962
4656,0.6286075492157488,0.9780540159549252,0.5068145800316958,0.397567263832485,1.4246648476700001,1.453417554563757
2746,0.3690265486734995,0.460697465799455,0.6396460644484945,0.5835261453031003,1.1252034816299998,1.0892498647352027
7304,0.3847281921627933,0.6468939224040539,0.5970206022187005,0.3679777880610828,1.1370241101799998,1.1149938991825739
2429,0.239506953224373,0.28787284144423775,0.6397385103011093,0.5224433132808884,1.00847895178,1.0220837668449194
1453,0.930287159114868,0.9218274436936621,0.4854199683042789,0.6276194883322536,1.42506024485,1.4008990977335896
7868,0.3656131479149574,0.4638932496078197,0.7128103539350238,0.6100570723433595,1.0574628345200001,1.0807657582360584
7286,0.3543868520868632,0.5215519174702264,0.6046592709984153,0.42980101804720033,1.0855882766399998,1.0759825431143168
5107,0.24773704171996902,0.35099798161018714,0.6968621236133122,0.47440999537251266,1.03074876988,1.02565540634542
6511,0.3565107458921783,0.37340210809594376,0.6064976228209192,0.6182322998611753,1.0456067673799998,1.050558300666304
7579,0.24864728192224692,0.3516034985422346,0.6569889064976229,0.4747801943544655,1.02755776115,1.0380763767437036
7021,0.24895069532300623,0.35220901547428207,0.6792393026941362,0.4760758907913003,1.00861837597,1.0298834884024863
7184,0.36591656131571665,0.37420946400534044,0.6361648177496038,0.6330402591392874,1.0444641517,1.0265940200457937
1819,0.9747155499392535,0.9007064364206211,0.48565768621236133,0.6674379145460435,1.30167917155,1.3543477457454323
346,0.3724399494320416,0.38793451446508326,0.6171156893819335,0.6443313280888477,1.08350612449,1.0588125305606697
5642,0.9243272530263574,0.9257200525423946,0.49241566674167997,0.6195544390828319,1.3564519421799999,1.3885564822505478
277,0.24970922882490448,0.3514016595648855,0.6529318541996831,0.4755205923183711,1.02875598742,1.039089922345374
746,0.24864728192224692,0.3566494729759636,0.6986053882725832,0.4732993984266543,1.01800583066,1.0278233853803251
63,0.3528697850830667,0.36129176945499425,0.6582884310618068,0.6732068486811661,1.0382830233,1.024884642254961
1770,0.24652338811693184,0.3449428122897124,0.6669730586370841,0.47626099028227675,1.0445516451799999,1.031947265487319
6507,0.3920101137810165,0.68383045525895,0.5893185419968305,0.35520592318371125,1.10992494632,1.1381671225632743
358,0.250771175727562,0.3532182103610279,0.6523296354992076,0.47700138824618227,1.01816072305,1.0397864254875255
3172,0.2500126422256638,0.354631083202472,0.6807606973058637,0.4751503933364184,1.05150370494,1.0298802689167443
5217,0.36591656131571665,0.35382372729307543,0.6678605388272584,0.7083757519666821,1.03112469793,1.0171462411406207
5276,0.2471302149184504,0.35019062570079057,0.619366085578447,0.47459509486348916,1.07686708809,1.06030716849498
1830,0.2475853350195894,0.3489795918366956,0.6715055467511887,0.4751503933364184,1.06458302243,1.031580137885053
7870,0.3761061946909637,0.49484189280068464,0.6611991547812995,0.5653246953567792,1.11120137364,1.0980909014851492
2349,0.24652338811693184,0.34474097331236325,0.6700792393026942,0.4753354928273947,1.0512720892,1.0305565950525164
3239,0.36864728192255036,0.35422740524777374,0.6301109350237718,0.7083757519666821,1.0210967617,1.0440269597791447
6583,0.2491024020233859,0.35079614263283804,0.6621236133122029,0.4751503933364184,1.00583976493,1.0350379255189748
2222,0.6758533501913423,0.9807932592186611,0.5853067692995245,0.4262576849338269,1.32777872505,1.3736768998446856
3573,0.24788874842034866,0.3514016595648855,0.6768621236133122,0.47422489588153627,1.04086754308,1.0308160488145548
2201,0.24925410872376555,0.34998878672344136,0.6839302694136292,0.4758907913003239,1.04321190475,1.026945460502561
3162,0.4031605562589208,0.7224153397618611,0.6509244585324881,0.35076353540027766,1.13150402529,1.13324020351586
7293,0.3519595448807888,0.35402556627042453,0.6526782884310619,0.6743174456270246,1.02392099747,1.02159053601018
