Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2HIT,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE,SLOWDOWN
hash-8-itr-25-probe-10,11033.3333333,1.05,0.984,0.653666666667,16600.0,1.97,49.2,1.50333333333,0.748,15.5333333333,0.000936333333333,0.788,3.28333333333,0.000198333333333,3.01,75.2666666667,1.12166666667,2106.66666667,0.0514,1.04671314409
hash-8-itr-25-probe-10,11000.0,1.0475,0.8995,0.65375,15100.0,1.7975,45.0,1.375,0.7475,40.775,0.0027,0.93325,2.7225,0.00018025,2.7525,68.8,0.9,2100.0,0.03985,1.17718565085
hash-8-itr-25-probe-10,13175.0,1.045,0.99925,0.77825,16925.0,2.0,50.05,1.285,0.91225,9.23,0.000546,0.3455,2.7025,0.00015975,2.5725,64.275,0.9395,2112.5,0.04103,1.15065598846
hash-8-itr-25-probe-10,13075.0,1.05,0.94425,0.78,15875.0,1.885,47.175,1.21,0.8655,10.9025,0.0007,0.546,2.6925,0.0001739,2.42,60.525,0.93725,2100.0,0.04285,1.17051675372
hash-8-itr-25-probe-10,9433.33333333,1.05,0.861,0.559,14533.3333333,1.72333333333,43.0333333333,1.54333333333,0.851,7.41666666667,0.000506333333333,0.366666666667,3.24,0.000222,3.08666666667,77.1666666667,1.12566666667,2110.0,0.0513666666667,1.08973122189
hash-8-itr-25-probe-10,10875.0,1.033,0.783,0.6435,13225.0,1.5675,39.15,1.215,0.16,157.25,0.011925,0.98375,2.5925,0.00019525,2.43,60.8,0.9215,2117.5,0.04019,1.16678897134
hash-8-itr-25-probe-10,13466.6666667,1.04666666667,1.21,0.781333333333,20833.3333333,2.41666666667,60.4666666667,1.55,0.815,11.1666666667,0.000536666666667,0.709333333333,3.24666666667,0.000156,3.09333333333,77.4,1.12066666667,2143.33333333,0.0511,1.04627351392
hash-8-itr-25-probe-10,8280.0,1.05,0.777666666667,0.488666666667,13166.6666667,1.55333333333,38.9,1.59333333333,0.877333333333,9.74333333333,0.00074,0.667,3.24333333333,0.000246666666667,3.18333333333,79.5666666667,1.12833333333,2130.0,0.0507666666667,1.07401502965
hash-8-itr-25-probe-10,12450.0,1.05,1.095,0.73675,18450.0,2.19,54.725,1.485,0.728,18.925,0.00102475,0.862,2.52,0.00013675,2.975,74.35,0.8785,2107.5,0.039,1.23852004756
hash-5-itr-19-probe-20,13333.3333333,1.05,1.16,0.785,19666.6666667,2.31666666667,57.9666666667,1.47666666667,0.899,4.31666666667,0.000219,0.317,2.95,0.00015,2.95333333333,73.8,1.02766666667,2123.33333333,0.05032,1.13876458426
